280,290,1,0,"{""text"":""<p style=\""text-align: center;\""><a href=\""http://posti.es/by/alexanderhadley\"">ALEXANDER HADLEY's</a></p><p style=\""text-align: center;\""><a href=\""http://posti.es/by/alexanderhadley\"">Portfolio</a></p><p style=\""text-align: center;\""><br></p><p style=\""text-align: center;\"">Curriculum Vitae</p>""}","2014-12-09T12:53:40.359Z"
281,222,2,18,"{""key"":""malingabriella732851.jpg""}","2014-10-24T14:04:06.748Z"
282,140,0,1,"{""text"":""The Edge of Knowledge (TEOK) es un ciclo de charlas informales donde temas poco comunes son presentados en el salón de cualquier casa. Las charlas son de corta duración y se combinan con vídeos y aperitivos. Los temas son variados; desde la cocina al cosmos, memes en internet o cualquier obsesión personal de los ponentes invitados. <br><span class=\""HOEnZb\""></span><p><br></p><p>Siguiendo la iniciativa ya puesta en marcha en Basilea, continua el evento TEOK Madrid. Este ciclo fue concebido en Basilea a principios del 2014 y comisariado por Juan Palencia, Marta Colón y Vera Sacchetti. Persigue ofrecer una mirada alternativa a la producción cultural contemporánea y abrir una ventana a todas las personas inquietas con la que compartimos ciudad. <br></p><p><br></p><p>Estamos orgullosos de organizar y promover estos ciclos. Si estás por Madrid o pasas por aquí, te invitamos a que te unas a estas charlas.</p><p><br></p><p>TEOK Madrid está comisariado por Beatriz Aragón, Raquel Buj y Cristina Navas.</p>""}","2014-11-17T17:41:30.597Z"
283,283,1,2,"{""text"":""""}","2015-02-21T20:17:40.874Z"
284,185,2,62,"{""key"":""https://www.filepicker.io/api/file/lWm1F5GUSckE3FQA69V5""}","2015-03-23T12:08:10.060Z"
285,209,0,68,"{""text"":""<p><br></p><p><br></p><p>PAUSE DRIVE-BY –&nbsp;AN UNUSUALLY MOVABLE STORE</p><p> </p><p>A custom made moped on route to sell the best earphones for a audio and visual concept store. <a href=\""https://vimeo.com/45698804\"">Watch casefilm</a></p>""}","2015-02-24T09:05:14.581Z"
286,66,2,13,"{""key"":""https://www.filepicker.io/api/file/kyoIYKzTSSDZRdDDQoSA""}","2014-11-18T14:48:12.736Z"
287,8,0,0,"{""text"":""Hello \nI'm a text that you can edit \n\n Add images and texts until you're happy. \n Then publish your new website! \n\n Customize your design by hitting the sliders in the top right corner.""}","2014-09-26T12:36:25.337Z"
288,123,2,2,"{""key"":""igunnggn938041.png""}","2014-09-26T11:21:30.451Z"
289,25,0,4,"{""text"":""""}","2015-02-13T09:16:30.175Z"
290,66,2,7,"{""key"":""https://www.filepicker.io/api/file/S5MPyUaXRBSRfrvpa18E""}","2014-11-18T14:48:12.717Z"
291,190,2,35,"{""key"":""https://www.filepicker.io/api/file/82p3AMKPSWa9eHWmglLL""}","2015-03-19T19:00:23.885Z"
292,281,0,0,"{""text"":""<p>Now I get it!</p>""}","2014-10-26T12:56:49.338Z"
293,220,2,2,"{""key"":""https://www.filepicker.io/api/file/jtOItnMT6mmKFsSs5Rrn""}","2015-01-07T22:33:16.266Z"
294,170,0,2,"{""text"":""<p>Kolla på när jag fick besök:</p>""}","2014-11-14T14:11:25.483Z"
295,63,0,0,"{""text"":""<p>Hello</p><p class=\""focus\"">I'm a text that you can edit</p><p><br></p><p>Add images and texts until you're happy.</p><p>Then publish your new website!</p><p><br></p><p>Customize your design by hitting the sliders in the top right corner.</p>""}","2014-11-27T10:04:07.407Z"
296,181,1,29,"{""text"":""""}","2014-11-03T10:02:59.329Z"
297,222,2,14,"{""key"":""malingabriella080665.jpg""}","2014-10-24T14:04:06.744Z"
298,290,0,3,"{""text"":""<p>•\tKullö Handelsträdgård (Part-time and summer job) </p><p>Spring of 2010, -11 and -14 and summer of 2011 and -14.</p><p><span style=\""font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; line-height: inherit; letter-spacing: -0.3px; background-color: initial;\"">I have taken care of the shop by myself on several occasions and through the summer of 2014. I have been working as a florist/gardener/shop manager.</span></p>""}","2014-12-09T12:52:02.902Z"
299,114,1,0,"{""text"":""asdfasdfasdf""}","2014-09-23T21:36:20.973Z"
300,223,2,1,"{""key"":""https://www.filepicker.io/api/file/fkzAG9yuQQ6Bz7f7PI5O""}","2014-12-23T18:34:30.638Z"
301,181,1,11,"{""text"":""<p><br></p><p><br></p><p>A community manager from the past showed up (!)…</p>""}","2014-11-03T09:52:06.249Z"
302,273,0,18,"{""text"":""<p><a href=\""http://operaballet.nl/en/program\"">http://operaballet.nl/en/program</a></p>""}","2014-12-02T14:40:24.256Z"
303,272,2,4,"{""key"":""https://www.filepicker.io/api/file/b4EINZD6SfimO3xpoUdI""}","2014-11-03T21:42:28.449Z"
304,36,0,0,"{""text"":""<p><b>Share your <i>GANGSTA</i> shiiiit here!!! &nbsp;Est: 2014 oct 29</b></p>""}","2014-10-29T08:29:20.242Z"
305,230,1,0,"{""text"":""<p style=\""text-align: center;\"">\""WANING\"" BY SARAH SCHNEIDER</p>""}","2015-01-21T15:28:49.037Z"
306,88,2,5,"{""key"":""a5f81242-9596-4ba7-8081-781d9245dfe5.jpg""}","2014-10-04T22:17:36.158Z"
307,135,0,0,"{""text"":""Hello \nI'm a text that you can edit \n\n Add images and texts until you're happy. \n Then publish your new website! \n\n Customize your design by hitting the sliders in the top right corner.""}","2014-09-27T20:27:17.229Z"
308,345,2,1,"{""key"":""https://www.filepicker.io/api/file/gC5fXc5MQLGBhj3YHgkD""}","2014-11-12T19:40:21.278Z"
309,313,0,10,"{""text"":""<div style=\""text-align: center;\""><span style=\""font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; line-height: inherit; letter-spacing: -0.3px; background-color: initial;\"">There's a number of reasons for this. For example, we stack all your content on top of each other. This means nothing will ever look too small, no matter how small the screen.</span></div><div><div><br></div></div><div><br></div>""}","2014-09-28T18:00:44.665Z"
310,209,0,15,"{""text"":""<p><br></p><p><br></p><p>ADELSKÖLD WENNERBERG</p><p> </p><p>The three arguments for a speech: Ethos, Logos, Pathos, visualized through the initials AW for a speaks agency.</p>""}","2015-02-24T08:41:43.214Z"
311,296,0,0,"{""text"":""<p>This is a test page - ah yeah</p>""}","2014-10-10T14:18:06.726Z"
312,329,1,5,"{""text"":""We have""}","2014-10-01T18:24:14.152Z"
313,161,1,16,"{""text"":""<p><b><br></b></p><p><b>We're re-imaging how you create websites.</b></p>""}","2014-10-09T17:54:27.187Z"
314,159,2,9,"{""key"":""992e8df3-4cc5-4d73-a414-1186b01d1d48.JPG""}","2014-10-08T09:02:08.683Z"
315,45,2,2,"{""key"":""https://www.filepicker.io/api/file/SYSS6GSNyA2RtO7Mvrcg""}","2014-11-11T08:08:30.512Z"
316,273,2,2,"{""key"":""https://www.filepicker.io/api/file/y4uM44Rwa5xg1QbaxCIg""}","2014-11-28T10:59:44.978Z"
317,229,3,1,"{}","2014-09-27T09:01:03.556Z"
318,159,2,38,"{""key"":""e752a69b-00cb-4c3f-bff6-9c39b9b1aa04.png""}","2014-10-11T10:30:22.080Z"
319,355,1,1,"{""text"":""<p style=\""text-align: center;\"">$$$$</p>""}","2014-11-09T11:13:48.611Z"
320,70,0,2,"{""text"":""<p style=\""text-align: center;\""><a href=\""mailto: teokbasel@gmail.com\"">CONTACT</a> / <a href=\""http://facebook.com/teokbasel\"">FACEBOOK</a> / <a href=\""http://twitter.com/teokbasel\"">TWITTER</a> / <a href=\""http://tumblr.us3.list-manage1.com/subscribe?u=c9dbe8841e8a78d2315a9bdbc&amp;id=fac9adc0e1\"">MAILING</a> / <a href=\""http://teok.info/madrid\"">MADRID</a>&nbsp;/ CHILE<a href=\""http://posti.es/by/teokchile\""></a><a href=\""http://teok.info/chile\""></a></p>""}","2014-12-02T16:01:58.150Z"
321,179,0,1,"{""text"":""<p>Testinggggg hallååå&nbsp;</p><p><br></p><p>Wööö. &nbsp;</p>""}","2014-12-09T15:58:36.812Z"
322,35,0,0,"{""text"":""<p><br></p>""}","2014-12-15T11:57:36.242Z"
323,246,0,3,"{""text"":""""}","2015-02-17T08:42:00.599Z"
324,209,2,9,"{""key"":""https://www.filepicker.io/api/file/3F8yApBMT2mA9Hoi9xZ3""}","2015-02-24T08:39:19.943Z"
325,208,2,9,"{""key"":""https://www.filepicker.io/api/file/sEboMrW9SlWKu0gL0mtV""}","2015-01-03T00:27:41.034Z"
326,278,1,0,"{""text"":""<p>Hej</p>""}","2014-11-12T22:42:22.756Z"
327,50,2,52,"{""key"":""https://www.filepicker.io/api/file/Tbx3Sn21Q26XxXeffQVg""}","2014-11-04T17:44:13.412Z"
328,61,0,0,"{""text"":""<p>Hello</p><p class=\""focus\"">I'm a text that you can edit</p><p><br></p><p>Add images and texts until you're happy.</p><p>Then publish your new website!</p><p><br></p><p>Customize your design by hitting the sliders in the top right corner.</p>""}","2014-12-03T14:00:44.202Z"
329,7,2,9,"{""key"":""https://www.filepicker.io/api/file/dnFw93tjRp6yPb5DA4ak""}","2014-11-02T22:53:08.946Z"
330,54,0,0,"{""text"":""Hello \nI'm a text that you can edit \n\n Add images and texts until you're happy. \n Then publish your new website! \n\n Customize your design by hitting the sliders in the top right corner.""}","2014-09-26T11:41:40.687Z"
331,130,2,7,"{""key"":""https://www.filepicker.io/api/file/zIDww4DTXSpdHUizr9tn""}","2014-12-14T20:52:32.998Z"
332,76,2,0,"{""key"":""sanna218040.jpeg""}","2014-09-15T10:23:50.775Z"
333,309,2,2,"{""key"":""sdfasdfasfd091908.png""}","2014-09-26T12:30:42.500Z"
334,17,2,6,"{""key"":""https://www.filepicker.io/api/file/8IAZ3e2ZSM6sTL7IZMDF""}","2015-01-02T23:10:45.820Z"
335,209,1,22,"{""text"":""<p><br></p><p><br></p><p>PACKAGING</p>""}","2015-02-24T08:45:37.089Z"
336,350,0,2,"{""text"":""<p>Ubbhgg</p>""}","2014-10-11T11:24:32.856Z"
337,34,2,1,"{""key"":""kittenmitten041960.jpg""}","2014-10-10T13:55:42.372Z"
338,209,2,70,"{""key"":""https://www.filepicker.io/api/file/nZ7oU5XlTk2drVP3ziE0""}","2015-02-24T09:06:17.427Z"
339,70,0,4,"{""text"":""<p><b>TEOK #12</b></p><p>FUNK&amp;AFRICANNEWWAVE</p><p>24.03.2015 st.alban vorstadt</p><p>#12.1 - We want the funk</p><p>Jeanne Autran</p><p>A move into the Funky and Psychedelic universe of 1970s P-Funk music bands. The 'Funk' is not just a good groove, but it's the fluid of life, the primary dance spirit, the love, the god, as well as the basic concept of an inspired social protest movement. Let's get Funked-up!</p><p>#12.2 -&nbsp;<span style=\""font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; line-height: inherit; letter-spacing: -0.3px; background-color: initial;\"">African new wave dance music</span></p><p><span style=\""font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; line-height: inherit; letter-spacing: -0.3px; background-color: initial;\"">Hans Focketyn</span></p><p>In the last 20 years an incredible variety of new music styles, bands and projects has emerged in a similarly diverse amount of African countries. These new music scenes are very specific to the countries where they come from, with music at times based on the combination of traditional elements with electronic instruments, or being simply a very particular evolution of local pop music with an extremely danceable beat. Together, they form the new wave of African dance music.</p>""}","2015-03-02T21:37:40.328Z"
340,352,0,0,"{""text"":""<p>Hello</p><p>I'm a text that you can edit</p><p><br></p><p>Add images and texts until you're happy.</p><p>Then publish your new website!</p><p><br></p><p>Customize your design by hitting the sliders in the top right corner.</p>""}","2014-10-08T18:26:23.590Z"
341,50,2,5,"{""key"":""https://www.filepicker.io/api/file/RBTd8cv0TYmgt5m8jk6z""}","2014-11-04T17:36:51.813Z"
342,247,2,2,"{""key"":""okoskofko831397.png""}","2014-09-26T12:25:37.085Z"
343,15,0,1,"{""text"":""<p><a href=\""http://www.lclse.tumblr.com\"">www.lclse.tumblr.com</a>&nbsp;</p><p><br></p><p><a href=\""http://www.lenahelac.tumblr.com\"">www.lenahelac.tumblr.com</a></p><p><br></p><p><a href=\""http://www.joalfredsson.tumblr.com\"">www.joalfredsson.tumblr.com</a></p><p><br></p><p><a href=\""http://www.bjurst.com\"">www.bjurst.com</a></p><p><br></p>""}","2015-03-17T01:25:10.204Z"
344,66,2,12,"{""key"":""https://www.filepicker.io/api/file/FWjOFmtsQiyXgYHE9pJP""}","2014-11-18T14:48:12.733Z"
345,209,2,38,"{""key"":""https://www.filepicker.io/api/file/c8CzxMD5QPO7tLAfEuo7""}","2015-02-24T08:51:16.369Z"
346,158,2,3,"{""key"":""https://www.filepicker.io/api/file/R0nMqdMqSRGTbcUEH8cE""}","2015-02-17T15:18:12.699Z"
347,209,2,49,"{""key"":""https://www.filepicker.io/api/file/iGXIkd5ORoWNg4ufZyZL""}","2015-02-24T08:57:46.834Z"
348,30,1,0,"{""text"":""<p>DAVID SUNDIN KOMIKER MANUSFÖRFATTARE OSV ETC</p>""}","2014-10-24T19:34:07.077Z"
349,215,1,0,"{""text"":""<p>Många har upptäckt fördelarna med elektrisk post. Har du?</p>""}","2014-11-13T09:21:45.061Z"
350,209,0,55,"{""text"":""<p><br></p><p><br></p><p>SOS BARNBYAR APPAID</p><p> </p><p>AppAid tracks how often you use your mobile and turns it into a possible donation opportunity.</p>""}","2015-02-24T08:59:17.292Z"
351,341,0,1,"{""text"":""<p>Hello</p><p class=\""focus\"">I'm a text that you can edit</p><p><br></p><p><b>Add images and texts until you're happy.</b></p><p>Then publish your new website!</p><p><br></p><p>Customize your design by hitting the sliders in the top right corner.</p>""}","2015-02-17T11:55:38.200Z"
352,161,3,8,"{""key"":""_9psOkqMYKI?modestbranding=1&amp;showinfo=0&amp;showsearch=0&amp;rel=0""}","2014-10-25T16:22:47.799Z"
353,222,2,20,"{""key"":""malingabriella992388.jpg""}","2014-10-24T14:04:06.740Z"
354,208,2,4,"{""key"":""https://www.filepicker.io/api/file/9BidHvOShGQUvViLccxs""}","2015-01-03T00:27:40.977Z"
355,102,2,1,"{""key"":""https://www.filepicker.io/api/file/1NAqqCbGT8SPoCEVWO0s""}","2015-01-18T12:22:31.055Z"
356,66,2,27,"{""key"":""https://www.filepicker.io/api/file/yaCUnAzZQlCbhKyCcUaR""}","2014-11-18T15:02:21.270Z"
357,200,1,5,"{""text"":""<p style=\""text-align: center;\"">The Objectives</p>""}","2014-12-07T19:11:12.868Z"
358,50,2,4,"{""key"":""https://www.filepicker.io/api/file/sLTdj6XyRPaqK2t50VxO""}","2014-11-04T17:36:45.299Z"
359,155,0,5,"{""text"":""<p><b><br></b></p><p><b>Husqvarna</b></p><p>Evolution TVC</p>""}","2014-10-06T09:14:05.320Z"
360,356,1,0,"{""text"":""<p style=\""text-align: center;\"">Svante Pårup</p>""}","2014-12-02T10:14:31.671Z"
361,266,2,29,"{""key"":""https://www.filepicker.io/api/file/bzp9CdRn3UDTR1SqeRwL""}","2014-12-03T15:43:33.561Z"
362,332,0,0,"{""text"":""Hello \nI'm a text that you can edit \n\n Add images and texts until you're happy. \n Then publish your new website! \n\n Customize your design by hitting the sliders in the top right corner.""}","2014-09-21T13:39:29.908Z"
363,270,0,0,"{""text"":""<p>GLÖM INTE ATT INSTAGRAMMA FESTEN MOTHERFUCKERS!!!</p><p>#POSTIES</p><p><br></p><p><br></p>""}","2014-10-10T21:31:56.411Z"
364,104,0,0,"{""text"":""<p>Hello</p><p>I'm a text that you can edit</p><p><br></p><p>Add images and texts until you're happy.</p><p>Then publish your new website!</p><p><br></p><p>Customize your design by hitting the sliders in the top right corner.</p>""}","2014-10-08T18:30:11.824Z"
365,329,0,1,"{""text"":""<span>We look for special items all over the world. The only common factor being things we like, which means that the variation is endless from cheap to expensive, luxury to everyday.</span>""}","2014-10-01T18:24:14.129Z"
366,66,2,26,"{""key"":""https://www.filepicker.io/api/file/vWBGA1mZTme28uIxtpog""}","2014-11-18T15:01:59.367Z"
367,91,1,5,"{""text"":""<div align=\""center\""><b>KONTAKT (eller \""ring oss\""?)</b> &lt;-&nbsp;&nbsp; obs! gör versalgement.<br></div><p align=\""center\""><br></p>""}","2015-01-30T18:57:43.493Z"
368,53,3,1,"{""key"":""CMNry4PE93Y?modestbranding=1&amp;showinfo=0&amp;showsearch=0&amp;rel=0""}","2014-10-24T16:09:48.866Z"
369,222,2,2,"{""key"":""https://www.filepicker.io/api/file/juQOtpDYRGCqHXe0zhQ3""}","2015-03-25T12:41:12.090Z"
370,269,0,2,"{""text"":""adfasdf""}","2014-09-26T12:29:25.967Z"
371,209,2,64,"{""key"":""https://www.filepicker.io/api/file/FVQHSCcRQL6gydLENDEI""}","2015-02-24T09:04:15.462Z"
372,174,2,5,"{""key"":""5aeccce7-0d4f-489f-b10e-10f3fb5fa53a.jpg""}","2014-10-24T15:05:55.097Z"
373,204,0,3,"{""text"":""<p><span style=\""font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; letter-spacing: -0.3px; line-height: inherit;\"">The orthodox churches of Romania are the most extraordinary synthesises of being both artefact and space. Their small size (and their continuity of type) makes them completely comprehensible when approached from the outside as a recognisable artifact, as object/sign. The interior layout (which form is reflected externally), the decorated walls on a dark ground and the limited light allowed through the openings give the atmosphere of an indefinite expansion – of dematerialisation – despite the small size.</span><br></p>""}","2014-11-06T14:04:48.974Z"
374,99,2,1,"{""key"":""https://www.filepicker.io/api/file/ncPAXrJcTnOodGCe5RP1""}","2015-02-07T14:20:43.515Z"
375,185,2,10,"{""key"":""https://www.filepicker.io/api/file/EOZHkwFQTuK14Byrv6Hr""}","2015-03-02T15:19:41.270Z"
376,226,2,3,"{""key"":""https://www.filepicker.io/api/file/iY76rjJET7abxJZMikKn""}","2015-01-14T00:11:46.564Z"
377,185,2,64,"{""key"":""https://www.filepicker.io/api/file/IWw2pa3sSQ6CFw8jh6MW""}","2015-03-23T12:08:20.593Z"
378,22,0,0,"{""text"":""<p>Hello</p><p>I'm a text that you can edit</p><p><br></p><p>Add images and texts until you're happy.</p><p>Then publish your new website!</p><p><br></p><p>Customize your design by hitting the sliders in the top right corner.</p>""}","2014-10-12T14:51:26.312Z"
379,185,2,0,"{""key"":""https://www.filepicker.io/api/file/6q2BSlMSeuNNO6zVFqbw""}","2015-03-24T08:37:45.717Z"
380,33,0,2,"{""text"":""<p><i>ignorance</i></p><p>acrylic on toddy filter<br></p><p>22.5\""x 18\""<br></p><p>2014<br></p><p><br></p>""}","2015-02-18T04:03:34.249Z"
381,234,0,3,"{""text"":""<p>Jag har fragment kvar av minnen från den kvällen jag först satte mig ner och lyssnade igenom ett album av Burial. En då nybliven kamrat(som sjukt nog nu väntar sitt andra barn) hade fått nys om att jag gillade elektronisk musik, och gav mig en länk till <a href=\""http://open.spotify.com/album/4EIUWgEGuue5krjlOSjei2\"">'Untrue'</a>. Jag var långt ifrån redo.</p><p><br></p><p>Genom alla mina år här på Jorden, så har jag alltid dragit mig undan och sökt enslighet men sällskap av hörlurar när dagarna blir mörka- <i>precis som alla andra</i>. Det hade alltid varit att jag fann något att relatera till med den musik jag hörde. Vare sig jag fann situationer jag upplevt som jag kunde koppla till det artisten sjöng ut om, eller om jag hade minnen kopplade till en vis låt- det var en flykt.</p><p><br></p><p><br></p><p>Men sedan så hände något.&nbsp;</p><p>Jag satt där och lyssnade till något helt nytt, och jag fann precis ingenting att känna till det jag nu fick förklarat för mig genom ljud. Hopplöst gick jag igenom min bank på känslor och försökte finna någon dammig gammal ångestbit att kunna koppla till vad jag nu var ställd inför, och det var lönnlöst.</p><p><br></p><p>Jag fick för första gången upplev hur det är när musiken tar en iväg på en resa som du inte skall ha någon kontroll eller aning om vilken kurs den är på, och det ändrade hur jag lyssnade på musik helt och hållet.</p><p><br></p><p><br></p><p>Och det är just det som säkerligen är det klyschiga som sagts ett antal gånger om Burials musik, men det är verkligen stycken av känslor som har packats in i papper av ångest och frågeställningar man inte vågar prata om vid middagsbordet.</p><p>Var gång jag hör en låt kan min upplevelse vara helt olik den tidigare, och bitar jag förut kunde uppleva en akut och behövlig dipp till kan numer för mig vara emotionellt stärkande och peppande.</p><p><br></p><p>Och det är lite så jag känner nu när jag för femte gången lyssnar igenom <a href=\""http://open.spotify.com/track/1GHApeEwlDhCHKNRXKGyUD\"">\""Burial - Lambeth\""</a>&nbsp;<a href=\""https://www.youtube.com/watch?v=gI8Gft90-wc\""></a>. Det har varit minst sagt intressant men även lite läskigt hur min tankegång har gått de senaste 20 minutrarna.</p><p><br></p><p><br></p><p>Även om man hade lyssnat på detta spåret utan att ha någon aning om vad det var, så hade man kunnat uppfatta vad man hade ställts inför rätt omgående. Det kan ses som lite trist, men jag tycker det är <b>tryggt</b>.&nbsp;</p><p>Alla elementen jag väntar mig av en produktion från honom är där, men för första gången på en stund så är det något som känns mer som en faktisk låt än ett stycke.&nbsp;</p><p>Jag får inte samma filmiska känsla som när jag hör <a href=\""http://open.spotify.com/track/6xEEx7zSBI606gFMIvYwxQ\""></a>&nbsp;eller <a href=\""http://open.spotify.com/track/5ftKi1XWbwGv5J6ZZ4WjPF\""></a>, men det är ingen besvikelse alls.&nbsp;</p><p>En genomgående harmonik som direkt sätter dig i känslan som om du har en sådan där lördag där precis allting känns fel och du vill mest bara försvinna in i en dimma av känslor.</p><p><br></p><p>Mörkt? Ja, det må det vara- <i>men så måste det vara.</i></p><p>Känslor och smärta är menade att kännas, och det måste den få göra.&nbsp;</p><p><br></p><p><br></p><p><br></p>""}","2014-11-03T23:31:34.508Z"
382,50,2,22,"{""key"":""https://www.filepicker.io/api/file/PN2AiBcKQVGturXYydsI""}","2014-11-04T17:39:25.022Z"
383,66,2,21,"{""key"":""https://www.filepicker.io/api/file/ZweZOTGyRmQRqvez984w""}","2014-11-18T14:48:12.777Z"
384,15,2,2,"{""key"":""https://www.filepicker.io/api/file/FPLrpDTT92uMuaKbRyKc""}","2015-03-17T01:29:26.442Z"
385,266,2,7,"{""key"":""https://www.filepicker.io/api/file/cNBMOknrSs6bHlUHTyMc""}","2014-12-03T15:28:34.876Z"
386,250,2,2,"{""key"":""heine/test1665828.png""}","2014-10-24T13:54:13.570Z"
387,242,2,3,"{""key"":""azin589160.jpg""}","2014-09-14T20:30:33.098Z"
388,202,1,0,"{""text"":""<p><b>Smile</b></p>""}","2014-10-07T09:25:54.481Z"
389,255,0,4,"{""text"":""All all at once.<br>""}","2014-12-30T12:53:01.832Z"
390,241,0,0,"{""text"":""<p>Hello</p><p>I'm a text that you can edit</p><p><br></p><p>Add images and texts until you're happy.</p><p>Then publish your new website!</p><p><br></p><p>Customize your design by hitting the sliders in the top right corner.</p>""}","2014-10-07T09:22:09.191Z"
391,50,2,36,"{""key"":""https://www.filepicker.io/api/file/7K56lnISX2ziODfwg391""}","2014-11-04T17:41:37.579Z"
392,313,1,1,"{""text"":""<div><br></div><div style=\""text-align: center;\""><b><a href=\""http://Posti.es\"" target=\""_blank\"">Posti.es</a></b></div><p style=\""text-align: center;\""><span style=\""font-family: inherit; font-size: inherit; font-variant: inherit; font-weight: inherit; line-height: inherit; letter-spacing: -0.3px; background-color: initial;\"">Instant websites on your&nbsp;</span><span style=\""font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; line-height: inherit; letter-spacing: -0.3px; background-color: initial;\"">phone, tablet or compute</span><span style=\""font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; line-height: inherit; letter-spacing: -0.3px; background-color: initial;\"">r.</span></p>""}","2014-09-29T12:56:38.676Z"
393,208,2,13,"{""key"":""https://www.filepicker.io/api/file/QnlDKdCsTaSdDPuUeGAI""}","2015-01-03T00:27:41.048Z"
394,310,2,8,"{""key"":""monokrom052828.jpg""}","2014-10-27T11:46:58.169Z"
395,161,0,17,"{""text"":""<p><i>2014-10-10</i></p><p><i><br></i></p><p><span style=\""font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; letter-spacing: -0.3px; line-height: inherit; background-color: transparent;\"">We believe that part of the Internet’s soul got lost when we stopped making our own websites.</span></p><p><br></p><p>We believe creating a web page should be instant.</p><p><br></p><p>We shouldn’t have to say this but we believe that you should always own your own content.</p><p><br></p><p>That’s why we’re creating <a href=\""http://www.posti.es\"">Posti.es</a>.</p><p><br></p><p><a href=\""http://www.posti.es\"">Give it a try</a>, why dont'cha?</p>""}","2014-10-09T17:53:56.334Z"
396,190,2,46,"{""key"":""https://www.filepicker.io/api/file/Amp4k6BeRGiSTzsDzm8g""}","2015-03-19T19:12:55.855Z"
397,161,0,1,"{""text"":""<p style=\""text-align: center;\"">You're reading the <a href=\""http://www.posti.es\"">Posti.es</a> blog.&nbsp;</p><p style=\""text-align: center;\"">You can also<span style=\""font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; letter-spacing: -0.3px; background-color: transparent;\"">&nbsp;</span><font face=\""inherit\""><span style=\""font-style: inherit; font-variant: inherit; line-height: inherit; letter-spacing: -0.3px;\"">sign up</span></font><span style=\""font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; line-height: inherit; letter-spacing: -0.3px; background-color: transparent;\""> for <a href=\""http://posti.us8.list-manage1.com/subscribe?u=ef202d3fe1330b4aae5bb0999&amp;id=059d1e75f8\"">carefully selected</a> news.</span></p><p style=\""text-align: left;\""><br></p>""}","2014-10-09T18:41:45.552Z"
398,159,0,40,"{""text"":""<p><b>SELFIES</b></p><p><b>Acryllic paint on paper</b></p><p><b>36x44cm/ 14.2x17.3 inch</b></p>""}","2014-10-27T18:32:26.137Z"
399,161,1,6,"{""text"":""<p><b><br></b></p><p><b>Our best feature: random design! (endorsed by Lady Sovereign).</b></p>""}","2014-10-25T16:22:26.010Z"
400,59,2,15,"{""key"":""https://www.filepicker.io/api/file/wEzVg7NRnitAhWWyIPZg""}","2014-12-12T02:37:00.729Z"
401,233,2,1,"{""key"":""antont113516.png""}","2014-09-23T21:14:11.648Z"
402,209,2,24,"{""key"":""https://www.filepicker.io/api/file/VoqovOIREuhruA35c2TZ""}","2015-02-24T08:46:28.809Z"
403,17,2,7,"{""key"":""https://www.filepicker.io/api/file/mgMdvNBOTni4U6mY2iI1""}","2015-01-02T23:10:45.824Z"
404,174,1,6,"{""text"":""<p>yes welcome to space really really deep</p>""}","2014-10-24T15:06:06.159Z"
405,97,0,0,"{""text"":""<p>Hello</p><p>I'm a text that you can edit</p><p><br></p><p>Add images and texts until you're happy.</p><p>Then publish your new website!</p><p><br></p><p>Customize your design by hitting the sliders in the top right corner.</p>""}","2014-10-08T18:28:03.755Z"
406,335,0,5,"{""text"":""<p><b>Química de las esporas </b></p><p><br></p><p>Cuando la ausencia </p><p>se vuelve orgánica</p><p>me convierto en espora </p><p>si entro en contacto con algo vivo</p><p>cambio de estado:</p><p>reacciono químicamente. </p><p><br></p><p>No me sirve entender</p><p>no me sirve </p><p>la palabra consuelo</p><p>necesito creer en cosas menores.&nbsp;</p><p><br></p><p>#nuritk<span style=\""font-family: inherit; font-size: inherit; font-style: inherit; font-variant: inherit; font-weight: inherit; line-height: inherit; letter-spacing: -0.3px; background-color: initial;\"">asztelan</span></p><p>&nbsp;<br></p>""}","2014-12-31T09:50:32.247Z"
407,313,0,5,"{""text"":""<p style=\""text-align: center;\""><a href=\""http://www.posti.es/\"">Give it a try</a>, why dont'cha?</p><p><br></p>""}","2014-10-05T16:15:23.921Z"
408,263,1,0,"{""text"":""<p>Tree with Eyes</p>""}","2015-01-10T03:50:29.745Z"
409,243,0,1,"{""text"":""The official girly man website for all girly needs!""}","2014-09-12T20:22:32.670Z"
410,79,2,4,"{""key"":""https://www.filepicker.io/api/file/N7XZFLbtSzK9E8wsqqw8""}","2015-02-26T10:00:20.626Z"
411,26,1,1,"{""text"":""<p style=\""text-align: center;\""><a href=\""http://posti.es/by/alexanderhadley+nobelnightcap+globe\"">Glowing Earth Globe</a></p>""}","2014-12-14T21:05:09.709Z"
